Job,Operation,SubcontractOp,IMachine,IExpUnitRunTim,IExpSetUpTime,IExpStartupTime,IExpShutdownTim,IWaitTime,IWcRateInd,IStartupQty,ICapacityReqd,IMaxWorkOpertrs,IMaxProdUnits,ITimeTaken,IQuantity,MaxOpSpan,OpSlack,IStartupQtyEnt,IQuantityEnt,IExpUnitRunTimEnt,ITimeTakenEnt,SubSupplier,SupPoStkCode,SubQtyPer,SubOrderUom,SubUnitValue,SubWhatIfValue,SubPlanner,SubBuyer,SubLeadTime,SubDockToStock,SubOffsiteDays,SchStartDate,SchStartTime,SchEndDate,SchEndTime,OperationStatus,OpSplitFlag,MaxOpDelay,UnitValueReqd,RunTimeIssued,SetUpIssued,StartUpIssued,ShutdownIssued,ValueIssued,PiecesCompleted,ValueBilled,OperCompleted,QtyCompleted,QtyScrapped,LastScrapReason,PlannedQueueDate,PlannedStartDate,PlannedEndDate,ActualQueueDate,ActualStartDate,ActualFinishDate,AutoNarrCode,Narration,NonConformFlag,WorkCentre,WorkCentreDesc,ElapsedTime,MovementTime,UnitNumOfPieces,InspectionFlag,Milestone,MinorSetUp,MinorSetUpCode,ToolSet,ToolSetQty,ToolConsumption,QueueTime,MilestoneComp,CalcElapsedTime,HierHead1,HierHead2,HierHead3,HierHead4,HierHead5,CapacityIssued,Line,OpCompViaJob,TransferQtyOrPct,TransferQtyPct,ParentQtyPlanned,OperYieldPct,OperYieldQty,ParIssQty,HoursBilled,CoProductCostVal,QtyScrappedEnt,TransferQtyPctEnt,ParentQtyPlanEnt,OperYieldQtyEnt,ParIssQtyEnt,QtyCompletedEnt,ResourceMask,SchStartRunDate,SchStartRunTime,ScheduledMachine,AllowOpSplit,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,JobNest,TimeStamp,WipBranch,WipCtlGlCode,ProductionBin
501,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,830, , ,0,15.8,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,5,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678D, , , 
502,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,1700, , ,0,58.55,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,5,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678E, , , 
502,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,1500, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,41, , ,MBQA,Quality and Inspection,5,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678F, , , 
502,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1500,00:00.0,2030, , ,0,15.8,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,5,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346790, , , 
503,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,900,00:00.0,500, , ,0,58.55,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,7,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346791, , , 
503,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2000,00:00.0,800, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,42, , ,MBQA,Quality and Inspection,7,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346792, , , 
503,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,1130, , ,0,15.8,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,7,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346793, , , 
504,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2100,00:00.0,900, , ,0,60.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,5,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346794, , , 
504,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,600,00:00.0,2000, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,43, , ,MBQA,Quality and Inspection,5,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346795, , , 
504,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,2000,00:00.0,415, , ,0,17.35,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,5,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346796, , , 
505,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1300,00:00.0,2100, , ,0,60.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,3,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346797, , , 
505,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,600, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,44, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346798, , , 
505,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,600,00:00.0,815, , ,0,17.35,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,3,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346799, , , 
506,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,1200, , ,0,59.58333,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,4,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679A, , , 
506,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1300,00:00.0,1000, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,45, , ,MBQA,Quality and Inspection,4,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679B, , , 
506,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1330, , ,0,16.83333,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,4,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679C, , , 
507,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1500,00:00.0,500, , ,0,60.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,3,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679D, , , 
507,2,N,MBQA01,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,1200, , ,0,114,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,46, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679E, , , 
507,3,N,MBCC01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1300,00:00.0,1515, , ,0,17.35,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,3,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679F, , , 
508,1,N,TLCC01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,430, , ,0,32,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A0, , , 
508,2,N,WELD01,0.3,1,0,0.25,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,745, , ,0,29.6,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,2,0,1,N,Y,0,    ,TOOL1,1,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A1, , , 
508,3,N,PAIN01,0.5,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,730, , ,0,35.94,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,2,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A2, , , 
509,1,N,MBFA01,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,800,00:00.0,1500, , ,0,57,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A2, ,MBFA,Bicycle Assembly,1,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A3, , , 
510,1,N,MBBA01,0.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,615, , ,0,14.25,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,MBBA,Bicycle Brake Assembly,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A4, , , 
510,2,N,MBBA01,0.3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,615,00:00.0,845, , ,0,17.1,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,F1, ,MBBA,Bicycle Brake Assembly,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A5, , , 
511,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,615,00:00.0,830, , ,0,7.35,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,7,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A6, , , 
511,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,900, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,7,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A7, , , 
511,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,600,00:00.0,800, , ,0,6.3,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,7,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A8, , , 
511,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,730,00:00.0,1100, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,7,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467A9, , , 
512,1,N,DRIL01,0.25,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,615, , ,0,7.35,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D2, ,DRILL,Drilling,7,0,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467AA, , , 
512,2,N,MBWA01,0.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,700, , ,0,11.4,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A3, ,MBWA,Bicycle Wheel Assembly,7,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467AB, , , 
512,3,N,DRIL01,0.2,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,600, , ,0,6.3,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,D3, ,DRILL,Drilling,7,1,1,N,Y,0,    , ,0,0,3, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467AC, , , 
512,4,N,MBWA01,0.5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,730, , ,0,28.5,0,0,0,0,0,0,0, ,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A4, ,MBWA,Bicycle Wheel Assembly,7,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467AD, , , 
513,1,N,MBFA01,1,1,0,0,0,1,0,1.25,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,NULL,0,NULL,0, , ,0,72.5,1,0.25,0,0,72.5,0,0,Y,1,0, ,00:00.0,00:00.0,00:00.0,NULL,00:00.0,00:00.0,0,A1, ,MBFA,Bicycle Assembly,1,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,1, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467AE, , , 
513,2,N,MBQA01,2,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,NULL,0,NULL,0, , ,0,114,2,0,0,0,114,0,0,Y,1,0, ,00:00.0,00:00.0,00:00.0,NULL,00:00.0,00:00.0,47, , ,MBQA,Quality and Inspection,1,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,1, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467AF, , , 
513,3,N,MBCC01,0.25,1,0,0,0,1,0,0.5,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,NULL,0,NULL,0, , ,0,29.75,0.25,0.25,0,0,29.75,0,0,Y,1,0, ,00:00.0,00:00.0,00:00.0,NULL,00:00.0,00:00.0,0,W1, ,MBCC,Bicycle Cleaning Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,1, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B0, , , 
514,1,N,MBWA01,3,1,0,0,0,1,0,300,1,1,0,0,0,0,0,0,3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,500, , ,0,171,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,48, , ,MBWA,Bicycle Wheel Assembly,38,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,100,0,0,0,0, ,0,0,100,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B1, , , 
515,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B2, , , 
515,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,815, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG01,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B3, , , 
515,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,700, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B4, , , 
515,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B5, , , 
515,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1100, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B6, , , 
516,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B7, , , 
516,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,2015, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG02,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B8, , , 
516,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1700, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467B9, , , 
516,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467BA, , , 
516,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,2000, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467BB, , , 
